ID;Text;Label
H2020-933;A database shard, or simply a shard, is a horizontal partition of data in a database or search engine. Each shard is held on a separate database server instance, to spread load. Some data within a database remains present in all shards, but some appears only in a single shard. Each shard (or server) acts as the single source for this subset of data. Database architecture Horizontal partitioning is a database design principle whereby rows of a database table are held separately, rather than being split into columns (which is what normalization and vertical partitioning do, to differing extents).;Human
H2020-74;A neutron star is the collapsed core of a massive supergiant star, which had a total mass of between 10 and 25 solar masses, possibly more if the star was especially metal-rich. Neutron stars are the smallest and densest stellar objects, excluding black holes and hypothetical white holes, quark stars, and strange stars. Neutron stars have a radius on the order of and a mass of about 1.4 solar masses. They result from the supernova explosion of a massive star, combined with gravitational collapse, that compresses the core past white dwarf star density to that of atomic nuclei.;Human
D2-1078;Archaea is a kingdom of single-celled microorganisms that possess unique cell membranes and metabolic processes. They are often found in extreme environments, such as hot springs, salt lakes, and deep-sea vents, where they thrive in conditions with high salt concentrations, high temperatures, or high pressure. Archaea are characterized by their ability to carry out anaerobic metabolism, producing methane and hydrogen gas as byproducts. They also exhibit diverse forms of reproduction, including binary fission and budding. Archaea include the methanogens, which produce methane, and halophiles, which survive in environments with high salt concentrations. This diversity allows archaea to occupy various ecological niches on Earth.;Meta
D2-2253;Simulated Annealing (SA) is an optimization technique used to find a global maximum or minimum of a function. SA mimics the annealing process in metallurgy, where heat is applied and then gradually reduced to solidify the metal. Initially, SA randomly searches the solution space at high temperature, exploring multiple possible solutions. Then, it iteratively accepts new solutions based on a probability, decreasing as the temperature cools down. This allows the algorithm to escape local optima and converge towards the global optimum. The cooling schedule determines the stopping criterion, and SA is typically used when the objective function is non-linear or multimodal.;Meta
D2-2037;Ergonomics is the scientific discipline focused on designing and arranging workplaces, products, and systems to fit the people who use them. It aims to optimize human well-being and overall system performance by understanding interactions between humans and other system elements. This involves tailoring tasks, tools, and environments to an individual's capabilities and limitations. Its core objective is to reduce physical and mental strain, prevent injuries like musculoskeletal disorders, and enhance comfort, efficiency, and productivity. Proper ergonomic application leads to healthier workers, fewer errors, improved job satisfaction, and a more effective working environment.;Google
D2-2493;WebSockets enable real-time, bidirectional communication between a client (usually a web browser or mobile app) and a server over the web. It establishes a persistent connection between the client and server, allowing them to exchange data at any time without the need for repeated HTTP requests. This allows for seamless updates, live updates, and interactive web applications. WebSockets use a simple text-based protocol to communicate, making it easy to develop and deploy real-time web applications. Additionally, WebSockets support binary data exchanges and multiplexing, enabling efficient and scalable communication. They are widely used in applications like live updates, live chat, and online gaming.;Meta
D2-338;Bosons are subatomic particles that exhibit integer spin, always whole-number values. This property distinguishes them from fermions, which have half-integer spins. Bosons are responsible for mediating or carrying forces in the universe, such as the photon (electromagnetic force) and gluons (strong nuclear force). Other examples include W and Z bosons (weak nuclear force). Bosons typically condense into the lowest energy state and exhibit zero viscosity, resulting in superfluidity. They also govern the behavior of atomic nuclei and atomic systems. The existence of bosons in various contexts was predicted by quantum mechanics and has been extensively observed in experiments. Their properties play a crucial role in our understanding of subatomic forces.;Meta
D2-788;Recombinant DNA is a technique used to create new combinations of genetic material from two different sources. It involves isolating pieces of DNA from one organism and inserting them into the DNA of another organism. This is achieved through the use of enzymes, such as ligases, which join the DNA fragments together. The resulting DNA molecule is a recombinant. This technique has numerous applications, including genetic engineering, gene therapy, and the development of genetically modified organisms. By manipulating DNA sequences, scientists can create new traits, improve crop yields, and develop new treatments for diseases. This breakthrough has revolutionized the field of genetics.;Meta
D2-2919;Discrete Fourier Transform converts a finite sequence of time-domain samples into a corresponding sequence of frequency-domain coefficients. It computes each frequency component as a sum of the samples multiplied by complex exponentials, effectively projecting the signal onto a set of orthogonal basis vectors. The result reveals amplitude and phase information for sinusoidal components at discrete frequencies, enabling analysis of periodicities and spectral content. Efficient computation uses the Fast Fourier Transform, which reduces complexity from quadratic to near-linear and speeds processing of large signals. DFT assumes finite length, sampled uniformly, and leverages periodicity to interpret the spectrum, filter signals, or identify dominant frequencies.;OpenAI
D2-377;"Quantum entanglement occurs when two or more particles become linked, sharing a single, interdependent quantum state. Measuring a property of one entangled particle instantly influences the state of its partner, no matter how far apart they are. For instance, if one particle's spin is measured as 'up', the other's will instantly be known as 'down'. This ""spooky action at a distance"" challenges classical physics because information appears to be shared faster than light, yet it cannot be used for communication. Their fates are intertwined from the moment of entanglement, a fundamental aspect of quantum mechanics without a classical counterpart.";Google
D2-575;# Van der Waals Forces  Van der Waals forces are weak intermolecular attractions between atoms and molecules. These forces arise from three interactions: dipole-dipole forces between polar molecules, London dispersion forces from temporary electron distribution fluctuations, and hydrogen bonding between hydrogen atoms and electronegative elements.  Despite their weakness individually, Van der Waals forces significantly influence molecular behavior. They determine boiling points, melting points, and solubility of nonpolar substances. These forces are crucial for protein folding, DNA structure, and gecko foot adhesion. Van der Waals forces are weaker than ionic or covalent bonds but stronger than thermal energy at low temperatures, making them essential for explaining physical properties and biological processes.;Anthropic
D2-1810;# Interferometry  Interferometry is a measurement technique that exploits the wave nature of light or other waves to achieve high precision. When two coherent light beams overlap, they create an interference pattern of alternating bright and dark fringes. By analyzing these patterns, scientists can measure extremely small distances, detect subtle changes in optical properties, and determine wavelengths with exceptional accuracy. Applications include astronomical observations, gravitational wave detection, precision manufacturing, and medical imaging. The method's sensitivity arises from using wavelength-scale measurements, enabling detection of variations smaller than the light wavelength itself. Modern interferometers, like LIGO, have revolutionized physics by enabling groundbreaking discoveries impossible with conventional instruments.;Anthropic
D2-1842;Remote Sensing is the science of acquiring information about Earth's surface without making physical contact. It utilizes sensors, typically mounted on satellites or aircraft, to detect and record energy reflected or emitted from the Earth. This collected data, often presented as images, provides crucial insights into various features like land cover, vegetation health, water quality, and urban growth. By analyzing spectral signatures, we can identify different materials and monitor environmental changes over time. It's an indispensable tool for environmental monitoring, resource management, disaster assessment, and understanding global patterns, offering a powerful, non-invasive way to observe our planet from a distance.;Google
D2-2559;Hadoop is an open source framework designed to store and process large data sets across clusters of commodity hardware. It uses the Hadoop Distributed File System (HDFS) to store data in replicated blocks, providing fault tolerance and high throughput. Processing is performed in a distributed manner using MapReduce or other engines managed by YARN, which schedules resources and coordinates tasks across the cluster. Hadoop emphasizes data locality, bringing computation to where data resides to minimize network traffic. Its ecosystem includes tools such as Hive, Pig, HBase, and Sqoop for querying, analysis, storage, and data ingestion. Scalable, cost effective, and suitable for batch workloads, Hadoop handles big data challenges.;OpenAI
D2-4257;Biochemical engineering integrates biological sciences with chemical engineering principles to design, develop, and optimize processes utilizing living organisms or their components. Engineers in this field apply scientific and engineering knowledge to harness biological systems for industrial production. This includes scaling up laboratory discoveries to commercial manufacturing of pharmaceuticals, biofuels, enzymes, and food products. They ensure processes are efficient, sustainable, and cost-effective, addressing challenges from drug synthesis and vaccine production to waste treatment and bioplastics. The discipline is crucial for translating biotechnology research into practical, large-scale applications benefiting human health, the environment, and various industries.;Google
D2-3715;# Dietetics  Dietetics is the science and practice of applying nutritional principles to promote health and manage disease. Registered Dietitian Nutritionists (RDNs) use evidence-based research to develop personalized nutrition plans for individuals and populations. They assess dietary intake, identify nutritional deficiencies, and educate clients about healthy eating habits. Dietetics encompasses various specializations, including clinical nutrition, sports nutrition, pediatric nutrition, and food service management. Professionals in this field work in hospitals, clinics, schools, and private practice. By combining nutrition science with behavioral counseling, dietitians help prevent chronic diseases like diabetes and heart disease while optimizing overall wellness and quality of life.;Anthropic
D2-2643;HAProxy is a high-performance, open-source load balancer that distributes incoming HTTP requests across multiple servers to improve availability, scalability, and responsiveness. It acts as a reverse proxy, receiving client requests and forwarding them to a pool of designated servers. HAProxy provides advanced features such as session persistence, SSL termination, and connection pooling, while also offering a user-friendly management interface and flexible configuration options. Additionally, HAProxy offers advanced security features like access control lists and IP blocking to protect against malicious traffic and ensure a secure environment for your applications. HAProxy is widely used in e-commerce, banking, and other high-traffic websites.;Meta
H2020-61;In physics, string theory is a theoretical framework in which the point-like particles of particle physics are replaced by one-dimensional objects called strings. String theory describes how these strings propagate through space and interact with each other. On distance scales larger than the string scale, a string looks just like an ordinary particle, with its mass, charge, and other properties determined by the vibrational state of the string. In string theory, one of the many vibrational states of the string corresponds to the graviton, a quantum mechanical particle that carries gravitational force.;Human
D2-3787;Aquaculture is the farming of aquatic organisms, including fish, shellfish, and aquatic plants, in controlled environments. This practice involves cultivating species in freshwater and marine settings, such as ponds, tanks, and enclosed net systems. Its primary purpose is to produce food for human consumption, but it also supports stock enhancement, provides ornamental fish, and yields products like algae for various industries. By systematically raising aquatic life, aquaculture helps meet the growing global demand for seafood, reducing reliance on wild-caught populations. It offers a sustainable alternative to traditional fishing, though proper management is crucial to mitigate potential environmental impacts.;Google
D2-1048;Fertilization is the process by which male and female gametes fuse during reproduction in organisms. In animals, this typically occurs when a sperm fertilizes an egg in the female reproductive tract. The sperm penetrates the outer layer of the egg and fuses with the plasma membrane, releasing its genetic material into the egg. The egg then undergoes cell division and develops into a zygote, which eventually grows into a fetus after implantation in the uterus. In plants, fertilization involves the transfer of pollen from the male reproductive organ to the female reproductive organ, resulting in the development of seeds or fruits.;Meta
H2020-309;An infection is the invasion of an organism's body tissues by disease-causing agents, their multiplication, and the reaction of host tissues to the infectious agents and the toxins they produce. An infectious disease, also known as a transmissible disease or communicable disease, is an illness resulting from an infection. Infections are caused by infectious agents (pathogens) including: Viruses and related agents such as viroids (HIV, Rhinovirus, Lyssaviruses such as Rabies virus, Ebolavirus and Severe acute respiratory syndrome coronavirus 2) Bacteria (Mycobacterium tuberculosis, Staphylococcus aureus, Escherichia coli, Clostridium botulinum, and Salmonella spp.) Fungi, further subclassified into: Ascomycota, including yeasts such as.;Human
D2-2512;Ansible is an open-source IT automation engine designed to simplify provisioning, configuration management, application deployment, and orchestration. It's known for being agentless, communicating with target machines over standard SSH for Linux/Unix and WinRM for Windows. Users define desired states and tasks in human-readable YAML files called playbooks. These playbooks allow for repeatable, consistent automation across diverse environments. Ansible's idempotent nature ensures that applying a playbook multiple times yields the same result without unintended side effects. It streamlines complex workflows, making system administration more efficient and less error-prone, a powerful tool for DevOps and infrastructure as code.;Google
H2020-867;GraphQL is an open-source data query and manipulation language for APIs, and a runtime for fulfilling queries with existing data. GraphQL was developed internally by Facebook in 2012 before being publicly released in 2015. On 7 November 2018, the GraphQL project was moved from Facebook to the newly-established GraphQL Foundation, hosted by the non-profit Linux Foundation. Since 2012, GraphQL's rise has followed the adoption timeline as set out by Lee Byron, GraphQL's creator, with accuracy. Byron's goal is to make GraphQL omnipresent across web platforms.;Human
D2-630;# Krebs Cycle  The Krebs Cycle, also called the citric acid cycle, is a central metabolic pathway occurring in mitochondria. It oxidizes acetyl-CoA produced from carbohydrates, fats, and proteins, generating energy-rich molecules. The cycle begins when acetyl-CoA combines with oxaloacetate to form citrate. Through eight sequential reactions, citrate is gradually converted back to oxaloacetate while releasing carbon dioxide. During this process, the cycle produces three NADH and one FADH2 per acetyl-CoA, along with one ATP. These electron carriers transfer their electrons to the electron transport chain, generating approximately 30 more ATP molecules, making the Krebs Cycle essential for cellular energy production.;Anthropic
D2-3164;Z-Wave is a low-power wireless communication protocol designed for home automation. Operating in sub-GHz bands (around 900 MHz in the US and 868 MHz in Europe), it uses a mesh network where devices can relay messages to extend range and reliability. Each node can act as a transmitter, receiver, and repeater, which helps create robust coverage across a home without high energy use. Z-Wave supports many devices in a single network, uses AES-128 encryption, and emphasizes interoperability through standardized profiles and certification. Typical data rates are modest, prioritizing reliability and battery life over speed.;OpenAI
H2020-390;The Domain Name System (DNS) is a hierarchical and decentralized naming system for computers, services, or other resources connected to the Internet or a private network. It associates various information with domain names assigned to each of the participating entities. Most prominently, it translates more readily memorized domain names to the numerical IP addresses needed for locating and identifying computer services and devices with the underlying network protocols. By providing a worldwide, distributed directory service, the Domain Name System has been an essential component of the functionality of the Internet since 1985.;Human
D2-477;"Enantiomers are stereoisomers that are non-superimposable mirror images of each other. This characteristic typically stems from a chiral center, usually a carbon atom bonded to four different groups, creating a molecule with ""handedness."" Like your left and right hands, they are mirror images but cannot be perfectly overlaid. Enantiomers share identical physical properties such as melting point, boiling point, and density in an achiral environment. However, they interact differently with plane-polarized light, rotating it by the same magnitude but in opposite directions. Crucially, they often exhibit distinct biological activities because biological systems, being chiral, can differentiate between the two forms.";Google
D2-4210;# Ocean Engineering  Ocean engineering applies scientific and engineering principles to develop technologies and structures for marine environments. It encompasses the design and construction of offshore platforms, submarines, ships, and underwater pipelines. Engineers address challenges including extreme water pressure, corrosion, and harsh weather conditions. Key applications include oil and gas extraction, renewable energy generation from waves and tides, and marine transportation infrastructure. Ocean engineers also work on environmental protection systems and coastal defense structures. This multidisciplinary field combines civil, mechanical, and electrical engineering with oceanography, requiring expertise in fluid dynamics, materials science, and advanced computing to solve complex problems in the world's oceans.;Anthropic
D2-1908;Naval Architecture combines artistic and engineering principles to design and build seafaring vessels that perform in various environments. The field involves applying mathematical models, computational fluid dynamics, and practical experience to optimize ship shape, speed, efficiency, and safety. Naval architects design hulls, propulsion systems, and structural components, ensuring compliance with regulatory standards and minimizing environmental impact. They work on a range of vessel types, including cargo ships, tankers, yachts, and naval vessels. Effective communication with stakeholders, including shipbuilders, owners, and operators, is crucial in the design and construction process to deliver successful projects. Precision is essential to ensure vessel performance and passenger or cargo safety.;Meta
D2-4232;Electronics is the branch of science and engineering concerned with the flow and control of electrons, primarily through semiconductor devices. It involves designing circuits using components like resistors, capacitors, diodes, and transistors to process electrical signals. This field underpins the creation of nearly all modern technology, from simple radios to complex computers, smartphones, and medical equipment. By precisely manipulating electron behavior, electronics enables signal amplification, data processing, communication, and automation. It transforms raw electricity into intelligent, controlled actions, forming the backbone of our digital world and powering countless everyday devices through sophisticated signal processing and energy management.;Google
H2020-847;Sha or SHA may refer to: Places Sha County, Fujian, China Shanghai Hongqiao International Airport, IATA code Sia, Cyprus, also spelled Sha Sagamihara Housing Area, an army installation in Japan Vehicle registration plates in the district Schwäbisch Hall and the town Schwäbisch Hall, Germany People and language Sha (surname) Sha (singer) (born 1979), German singer Sha Fei (1912–1950), Chinese photojournalist Sha language Sha (Cyrillic) (Ш, ш), a Cyrillic letter Government and organizations Maryland State Highway Administration Strategic health authority, England Saskatchewan Hockey Association, Canada Secondary Heads Association, now the Association of School and College Leaders Society for Historical Archaeology History.;Human
D2-2927;An FPGA, or Field-Programmable Gate Array, is a semiconductor device featuring configurable logic blocks (CLBs) and programmable interconnects. Unlike fixed-function chips, FPGAs allow users to define and reconfigure their internal hardware design *after* manufacturing. This means you can implement virtually any digital circuit, from simple logic gates to complex processors, by programming its internal gates and connections. This flexibility makes them ideal for custom hardware acceleration, signal processing, rapid prototyping, and applications requiring high parallelism and performance not achievable with traditional CPUs or GPUs. They bridge the gap between fixed ASICs and general-purpose processors, offering adaptable hardware.;Google
D2-469;Stereochemistry is the branch of chemistry that studies the spatial arrangement of atoms in molecules and how this affects their properties and reactivity. Central to it are stereocenters, often carbon atoms bonded to four different groups, which generate non-superimposable mirror images called enantiomers. When several stereocenters exist, molecules can be diastereomers, sharing some, but not all, stereochemical relationships. Geometric isomers, such as cis/trans, arise from restricted rotation around bonds, commonly in alkenes or cyclic structures. Stereochemical configurations are assigned by CIP priority rules, yielding R or S designations. Stereochemistry governs biological activity, odor, color, and catalysis, influencing reaction outcomes and selectivity.;OpenAI
D2-3220;# Amplitude Modulation  Amplitude modulation is a transmission technique where information is encoded by varying the amplitude of a carrier wave while maintaining constant frequency. A low-frequency signal modulates a high-frequency carrier wave, creating sidebands containing the original information. The modulated signal can be transmitted over distances and received by demodulation circuits that extract the original message. AM is widely used in radio broadcasting, aviation communications, and amateur radio due to its simplicity and cost-effectiveness. However, it is susceptible to noise and interference, making it less efficient than modern modulation techniques like frequency modulation or digital methods.;Anthropic
D2-2978;Chemical Vapor Deposition (CVD) is a thin-film deposition process where a chemical vapor reacts to form a solid material. This process involves introducing precursor gases into a reaction chamber where they undergo chemical transformations or reactions to produce the desired film. CVD can be carried out at various temperatures, from low temperatures using catalysts to high temperatures. The deposited film can be uniform or non-uniform, depending on the reaction chamber design. Key applications include the fabrication of silicon wafers, catalysts, and thin coatings for electronics and other industries. CVD offers high purity and flexibility in film properties.;Meta
H2020-55;"Condensed matter physics is the field of physics that deals with the macroscopic and microscopic physical properties of matter, especially the solid and liquid phases which arise from electromagnetic forces between atoms. More generally, the subject deals with ""condensed"" phases of matter: systems of many constituents with strong interactions between them. More exotic condensed phases include the superconducting phase exhibited by certain materials at low temperature, the ferromagnetic and antiferromagnetic phases of spins on crystal lattices of atoms, and the Bose–Einstein condensate found in ultracold atomic systems.";Human
D2-1175;# Geomagnetism  Earth's magnetic field is generated by molten iron flowing in the outer core, creating a natural electromagnetic phenomenon. This field extends thousands of kilometers into space, forming the magnetosphere. The magnetic poles don't align perfectly with geographic poles and gradually shift over time. Geomagnetism protects our planet from solar wind and cosmic radiation, deflecting harmful particles. The field strength varies geographically, affecting compass navigation and animal migration. Solar activity causes fluctuations called geomagnetic storms, disrupting satellites and power grids. Scientists study geomagnetism using surface stations and satellites to understand Earth's interior and predict space weather impacts on technology and communications.;Anthropic
H2020-189;The cytoskeleton is a complex, dynamic network of interlinking protein filaments present in the cytoplasm of all cells, including bacteria and archaea. It extends from the cell nucleus to the cell membrane and is composed of similar proteins in the various organisms. In eukaryotes, it is composed of three main components, microfilaments, intermediate filaments and microtubules, and these are all capable of rapid growth or disassembly dependent on the cell's requirements. A multitude of functions can be performed by the cytoskeleton.;Human
D2-4150;# Distributed Systems  Multiple independent computers work together over a network to achieve common goals while maintaining separate processing capabilities. These systems share data and coordinate actions without relying on a single central authority. Key characteristics include scalability, fault tolerance, and reduced latency through geographically dispersed nodes. Components communicate asynchronously via message passing, enabling parallel processing and improved reliability. Challenges include network failures, data consistency, and synchronization complexity. Applications range from cloud computing and databases to peer-to-peer networks and microservices architectures. Distributed systems power modern infrastructure, enabling massive-scale operations, redundancy, and seamless resource sharing across organizational boundaries.;Anthropic
D2-2685;# Perplexity  Perplexity is an AI-powered search engine that combines conversational AI with real-time web search capabilities. Unlike traditional search engines, it provides direct answers to user queries rather than just listing links. The platform uses large language models to synthesize information from multiple sources and present comprehensive responses in a natural, conversational format. Perplexity offers both free and premium versions, with the latter providing faster responses and advanced features. It cites sources transparently, allowing users to verify information and explore original content. The tool is particularly useful for research, learning, and obtaining nuanced explanations on complex topics.;Anthropic
D2-3768;Veterinary Medicine is the branch of medicine that focuses on the health and well-being of animals. It encompasses a wide range of medical disciplines, including diagnosis, treatment, and prevention of animal diseases. Veterinarians work with animals, providing medical care and performing surgical procedures to treat injuries, illnesses, and congenital conditions. Veterinary medicine also includes research and development of new treatments, as well as education and training programs for students and practicing veterinarians. Additionally, it involves public health initiatives to prevent the spread of animal diseases that can affect humans, such as zoonotic diseases, and promote animal welfare.;Meta
D2-2587;"Graph databases store data using a flexible structure of nodes and relationships. Nodes represent entities, such as people or products, and relationships define how these entities are connected (e.g., ""buys,"" ""follows""). Both nodes and relationships can have properties, providing descriptive information. This model naturally reflects real-world connections, making it highly efficient for querying complex relationships and traversing networks. Unlike traditional relational databases that use tables, graph databases prioritize the relationships between data points. They are ideal for applications like social networks, recommendation systems, fraud detection, and knowledge graphs, where understanding connections and patterns within interconnected data is paramount. Their native graph processing enables fast insights.";Google
D2-663;Eukaryotes are complex organisms composed of cells containing membrane-bound organelles. This membrane structure allows for compartmentalization of cellular functions, increasing efficiency and diversity. Eukaryotes include various domains such as Fungi, Protists, and Plantae, as well as the Animalia kingdom. Each eukaryotic cell possesses a nucleus that stores genetic information, distinguishing it from prokaryotic cells. Eukaryotes can range from single-celled organisms to multicellular organisms like animals and plants. Their cellular complexity enables eukaryotes to thrive in a wide range of environments, exhibit various specialized behaviors, and display unique morphological features, showcasing their remarkable adaptability and diversity in the natural world.;Meta
D2-4252;Process engineering designs, optimizes, and operates industrial processes to efficiently and safely transform raw materials into valuable products. It applies scientific and engineering principles to develop equipment, control systems, and operational procedures for chemical, pharmaceutical, food, and other manufacturing industries. Process engineers analyze existing systems, identify bottlenecks, and implement solutions to improve yield, reduce costs, enhance quality, and minimize environmental impact. They work across stages from research and development to plant construction and ongoing operation, ensuring sustainability and profitability. Their expertise is crucial for scaling up lab-proven concepts into full-scale industrial production, driving innovation and efficiency in manufacturing sectors globally.;Google
D2-797;"Restriction enzymes are bacterial proteins that function as molecular scissors, precisely cutting DNA molecules at specific nucleotide sequences known as recognition sites. These sites are typically palindromic. Each enzyme recognizes a unique sequence, often 4-8 base pairs long. The cuts can produce ""sticky ends,"" which are staggered overhangs, or ""blunt ends,"" where both DNA strands are severed at the same position. In bacteria, they serve as a defense mechanism against invading viruses by degrading foreign DNA. In biotechnology, these enzymes are indispensable tools for genetic engineering, gene cloning, DNA fingerprinting, and creating recombinant DNA, enabling the precise manipulation of genetic material.";Google
D2-1588;A CT Scan is a medical imaging technique that uses X-rays to create detailed cross-sectional images of the body. A thin beam of X-rays is directed through the body and detected by electronic scanners. The data collected is then reconstructed into images of the body's internal structures, such as organs, bones, and blood vessels. CT scans can help diagnose a wide range of medical conditions, including cancer, injuries, and vascular diseases. They are also used to guide biopsies, monitor the progression of diseases, and evaluate the effectiveness of treatments. Multiple images can be combined to create 3D images of the body.;Meta
D2-233;Nuclear physics is the branch of physics that studies the behavior of atomic nuclei and their interactions. The nucleus is composed of protons and neutrons, bound together by strong nuclear forces. Nuclear reactions involve changes in these forces, leading to transformations such as radioactive decay, nuclear fission, and fusion. Researchers in nuclear physics investigate the properties of these reactions, including energy release and particle emission. Understanding nuclear physics is crucial for the development of nuclear power, medical applications, and high-energy particle accelerators. Advances in this field continue to expand our knowledge of the universe and its fundamental forces.;Meta
D2-3769;Veterinary medicine is the branch of science and practice devoted to diagnosing, treating, and preventing illness in animals. It encompasses clinical care for pets, livestock, wildlife, and laboratory species, as well as public health, food safety, and biomedical research. Veterinarians use physical exams, imaging, laboratory tests, surgery, and pharmacology to relieve pain, restore function, and promote welfare. They advise owners on nutrition, behavior, prevention, and humane management. The discipline integrates biology, pathology, pharmacology, epidemiology, and ethics, emphasizing evidence based decision making and compassionate care. Beyond individual patients, veterinary medicine safeguards ecosystems, supports agriculture, and protects human health by controlling zoonotic risks.;OpenAI
D2-3139;"CAN Bus is a robust, multi-master, fault-tolerant serial communication protocol designed for automotive and industrial use. It allows multiple microcontrollers and devices to share a single two-wire twisted pair without a central controller. Messages are broadcast with identifiers that indicate priority, so arbitration determines which node transmits when collisions would occur. Standard and extended frames carry data or remote requests; error detection relies on CRC, bit stuffing, and an acknowledgment slot, with automatic retransmission in case of errors. Termination resistors at each end stabilize impedance. CAN supports classical speeds up to 1 Mbps and newer CAN FD extensions with larger payloads, improving efficiency and reliability.";OpenAI
H2020-860;A media access control address (MAC address) is a unique identifier assigned to a network interface controller (NIC) for use as a network address in communications within a network segment. This use is common in most IEEE 802 networking technologies, including Ethernet, Wi-Fi, and Bluetooth. Within the Open Systems Interconnection (OSI) network model, MAC addresses are used in the medium access control protocol sublayer of the data link layer. As typically represented, MAC addresses are recognizable as six groups of two hexadecimal digits, separated by hyphens, colons, or without a separator.;Human
D2-2248;Markov Chain Monte Carlo (MCMC) is a computational technique for approximating distributions in statistical analysis. It works by constructing a Markov chain that converges to a target probability distribution. The chain moves through the space of possible states according to a specified transition probability function. By running the chain for a sufficiently large number of steps, the distribution of visited states approximates the target distribution. This allows for estimation of expectations, probabilities, and other properties of the distribution. MCMC has become a widely used method in statistics, particularly in Bayesian inference, for analyzing and understanding complex systems and phenomena.;Meta
D2-1803;Cherenkov Radiation is an electromagnetic phenomenon that occurs when a charged particle travels through a medium at a speed greater than the speed of light in that medium. As the particle moves, it excites the surrounding medium, which then releases energy in the form of light. This light is emitted at a specific angle and frequency, known as Cherenkov light. The radiation is used in various applications, including water-based particle detectors and neutrino detectors. It's also used in security screening and medical imaging. Cherenkov Radiation has numerous practical uses and continues to be an important area of research in physics and engineering.;Meta
D2-3783;Animal welfare refers to the physical and emotional well-being of animals. It encompasses their basic needs such as food, water, shelter, and healthcare. Animals must be treated with respect, care, and dignity, ensuring they are free from pain, distress, and suffering. Good animal welfare depends on responsible animal husbandry practices, proper management, and humane treatment. It is also influenced by factors such as socialization, habitat quality, and handling techniques. Governments and organizations worldwide have established guidelines and regulations to promote animal welfare, providing a framework for ensuring the well-being of animals in various settings, including agriculture, research, and human society.;Meta
D2-1920;# Atmospheric Physics  Atmospheric physics examines the physical processes governing Earth's atmosphere, including thermodynamics, dynamics, and radiation. It studies how solar energy drives weather patterns, ocean currents, and climate systems. Key phenomena include convection, pressure gradients, and wind formation. The discipline analyzes molecular interactions, cloud formation, and precipitation mechanisms. Atmospheric physicists investigate electromagnetic radiation absorption and scattering by gases and particles, which influence temperature distribution. They model air mass movement, frontal systems, and severe weather development. Understanding atmospheric physics is essential for weather forecasting, climate modeling, and predicting environmental changes. Applications extend to aviation safety, air quality assessment, and renewable energy optimization.;Anthropic
D2-1593;Ultrasound technology uses high-frequency sound waves to produce images of internal structures. A probe, typically in the form of a transducer, sends ultrasonic vibrations into the body, which bounce off various tissues and organs. These reflected waves are captured by the probe and transformed into electrical signals, which are then processed into images. Ultrasound machines display the resulting images in real-time, allowing healthcare professionals to visualize internal structures and diagnose conditions such as tumors, fluid-filled areas, and blood flow. This non-invasive procedure can be used for both diagnostic and therapeutic purposes, offering a pain-free and radiation-free alternative to other medical imaging techniques.;Meta
D2-4045;# Nonlinear Optics  Nonlinear optics describes how light behaves in materials when its intensity becomes extremely high. Unlike linear optics, where the material's response is proportional to light intensity, nonlinear effects occur when light interacts so strongly with matter that the relationship becomes nonlinear. These phenomena enable frequency conversion, where light changes color through processes like harmonic generation and parametric amplification. Common applications include laser frequency doubling, creating ultraviolet and infrared light from visible lasers. Nonlinear effects require intense laser beams and special crystals with high optical nonlinearity. These processes are fundamental to modern photonics, enabling advanced technologies in telecommunications, medical imaging, and scientific research.;Anthropic
D2-760;# Genetic Code  The genetic code is the set of rules determining how DNA sequences translate into proteins. It consists of codons—three-nucleotide combinations that specify individual amino acids. With four possible nucleotide bases (A, T, G, C), sixty-four different codons exist, coding for twenty amino acids plus stop signals. The code is universal across most organisms, demonstrating evolutionary relationships. It is also degenerate, meaning multiple codons can specify the same amino acid, providing protection against mutations. Translation occurs through mRNA, where ribosomes read codons and tRNAs deliver corresponding amino acids, ultimately producing functional proteins essential for life processes.;Anthropic
D2-2142;Routing protocols are standardized rules enabling routers to exchange network reachability information dynamically. They allow routers to discover available paths, maintain up-to-date routing tables, and determine the optimal route for data packets to reach their destination efficiently. These protocols ensure reliable data transmission across interconnected networks by identifying the best available routes. Examples like OSPF and EIGRP are used within an autonomous system (IGPs), while BGP handles routing between different autonomous systems (EGP). By continuously updating routing data, these protocols help networks adapt to changes, failures, and new connections, ensuring data always finds the most efficient path through complex internet topologies.;Google
D2-2750;# Dinic's Algorithm  Dinic's Algorithm solves the maximum flow problem efficiently using level graphs and blocking flows. It repeatedly constructs a level graph via BFS from the source, where each vertex's level represents its distance from the source. The algorithm then finds blocking flows using DFS, ensuring no augmenting paths exist at current levels. By iterating until no augmenting path remains, it guarantees optimal maximum flow. This approach significantly reduces time complexity compared to Ford-Fulkerson, achieving O(V²E) in general graphs and O(VE²) with unit capacities. Its efficiency makes it practical for large networks requiring fast flow computation.;Anthropic
